source_system,order_number,line_number,store_id,sku,quantity,unit_price,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts
OMS,ORD500090,1,1007,SKU00007,1,239.61,239.61,35.94,203.67,KSA,SAR,Fashion,2025-09-06 21:45:29+0300,2025-09-06 18:45:29+0000
OMS,ORD500091,1,1004,SKU00062,3,308.09,924.27,138.64,785.63,KSA,SAR,Fashion,2025-08-27 23:43:31+0300,2025-08-27 20:43:31+0000
OMS,ORD500092,1,1005,SKU00188,1,310.73,310.73,46.61,264.12,KSA,SAR,Fashion,2025-09-14 00:31:21+0300,2025-09-13 21:31:21+0000
OMS,ORD500092,2,1005,SKU00160,1,378.76,378.76,56.81,321.95,KSA,SAR,Electronics,2025-09-14 00:31:21+0300,2025-09-13 21:31:21+0000
OMS,ORD500093,1,1004,SKU00035,3,568.41,1705.23,255.78,1449.45,KSA,SAR,HomeAppliance,2025-10-01 17:15:07+0300,2025-10-01 14:15:07+0000
OMS,ORD500094,1,1003,SKU00104,1,822.31,822.31,0.0,822.31,KSA,SAR,Electronics,2025-10-20 23:37:05+0300,2025-10-20 20:37:05+0000
OMS,ORD500095,1,1003,SKU00047,3,295.34,886.02,132.9,753.12,KSA,SAR,Fashion,2025-09-05 10:07:14+0300,2025-09-05 07:07:14+0000
OMS,ORD500095,2,1003,SKU00147,1,267.12,267.12,40.07,227.05,KSA,SAR,HomeAppliance,2025-09-05 10:07:14+0300,2025-09-05 07:07:14+0000
OMS,ORD500096,1,1007,SKU00106,2,452.63,905.26,135.79,769.47,KSA,SAR,Electronics,2025-08-16 19:00:41+0300,2025-08-16 16:00:41+0000
OMS,ORD500097,1,1000,SKU00089,1,243.8,243.8,12.19,231.61,UAE,AED,HomeAppliance,2025-09-05 22:35:03+0400,2025-09-05 18:35:03+0000
OMS,ORD500097,2,1000,SKU00048,2,464.34,928.68,46.43,882.25,UAE,AED,Electronics,2025-09-05 22:35:03+0400,2025-09-05 18:35:03+0000
OMS,ORD500097,3,1000,SKU00081,2,632.79,1265.58,63.28,1202.3,UAE,AED,HomeAppliance,2025-09-05 22:35:03+0400,2025-09-05 18:35:03+0000
OMS,ORD500098,1,1005,SKU00189,1,281.51,281.51,0.0,281.51,KSA,SAR,HomeAppliance,2025-09-04 11:50:26+0300,2025-09-04 08:50:26+0000
OMS,ORD500099,1,1002,SKU00040,3,300.67,902.01,45.1,856.91,UAE,AED,Fashion,2025-08-21 08:11:12+0400,2025-08-21 04:11:12+0000
OMS,ORD500100,1,1001,SKU00107,1,187.75,187.75,9.39,178.36,UAE,AED,Accessories,2025-10-05 01:37:16+0400,2025-10-04 21:37:16+0000
OMS,ORD500100,2,1001,SKU00194,2,465.25,930.5,46.53,883.97,UAE,AED,Electronics,2025-10-05 01:37:16+0400,2025-10-04 21:37:16+0000
OMS,ORD500101,1,1000,SKU00129,3,783.05,2349.15,117.46,2231.69,UAE,AED,Fashion,2025-08-26 22:06:12+0400,2025-08-26 18:06:12+0000
OMS,ORD500102,1,1007,SKU00029,1,420.31,420.31,63.05,357.26,KSA,SAR,Accessories,2025-10-08 03:21:35+0300,2025-10-08 00:21:35+0000
OMS,ORD500102,2,1007,SKU00199,1,47.95,47.95,7.19,40.76,KSA,SAR,Fashion,2025-10-08 03:21:35+0300,2025-10-08 00:21:35+0000
OMS,ORD500103,1,1006,SKU00152,2,64.93,129.86,6.49,123.37,UAE,AED,Electronics,2025-10-30 22:33:48+0400,2025-10-30 18:33:48+0000
OMS,ORD500104,1,1003,SKU00198,3,628.8,1886.4,282.96,1603.44,KSA,SAR,HomeAppliance,2025-10-06 08:46:53+0300,2025-10-06 05:46:53+0000
OMS,ORD500105,1,1000,SKU00069,3,154.98,464.94,23.25,441.69,UAE,AED,HomeAppliance,2025-10-02 22:01:54+0400,2025-10-02 18:01:54+0000
OMS,ORD500106,1,1003,SKU00036,1,240.29,240.29,36.04,204.25,KSA,SAR,Accessories,2025-08-07 22:22:47+0300,2025-08-07 19:22:47+0000
OMS,ORD500106,2,1003,SKU00122,2,192.48,384.96,0.0,384.96,KSA,SAR,Electronics,2025-08-07 22:22:47+0300,2025-08-07 19:22:47+0000
OMS,ORD500106,3,1003,SKU00140,3,79.39,238.17,35.73,202.44,KSA,SAR,HomeAppliance,2025-08-07 22:22:47+0300,2025-08-07 19:22:47+0000
OMS,ORD500106,4,1003,SKU00168,1,634.07,634.07,95.11,538.96,KSA,SAR,Accessories,2025-08-07 22:22:47+0300,2025-08-07 19:22:47+0000
OMS,ORD500107,1,1004,SKU00075,2,388.12,776.24,0.0,776.24,KSA,SAR,Fashion,2025-09-29 03:22:41+0300,2025-09-29 00:22:41+0000
OMS,ORD500107,2,1004,SKU00162,1,652.72,652.72,97.91,554.81,KSA,SAR,Electronics,2025-09-29 03:22:41+0300,2025-09-29 00:22:41+0000
OMS,ORD500107,3,1004,SKU00128,2,248.22,496.44,74.47,421.97,KSA,SAR,Accessories,2025-09-29 03:22:41+0300,2025-09-29 00:22:41+0000
OMS,ORD500108,1,1005,SKU00084,3,159.73,479.19,71.88,407.31,KSA,SAR,HomeAppliance,2025-10-01 15:36:23+0300,2025-10-01 12:36:23+0000
OMS,ORD500108,2,1005,SKU00180,2,189.17,378.34,56.75,321.59,KSA,SAR,HomeAppliance,2025-10-01 15:36:23+0300,2025-10-01 12:36:23+0000
OMS,ORD500108,3,1005,SKU00079,2,149.82,299.64,44.95,254.69,KSA,SAR,HomeAppliance,2025-10-01 15:36:23+0300,2025-10-01 12:36:23+0000
OMS,ORD500109,1,1002,SKU00169,1,527.3,527.3,0.0,527.3,UAE,AED,Electronics,2025-08-17 14:46:55+0400,2025-08-17 10:46:55+0000
OMS,ORD500109,2,1002,SKU00134,1,261.8,261.8,13.09,248.71,UAE,AED,Fashion,2025-08-17 14:46:55+0400,2025-08-17 10:46:55+0000
OMS,ORD500110,1,1002,SKU00129,2,739.1,1478.2,73.91,1404.29,UAE,AED,Fashion,2025-09-21 20:38:10+0400,2025-09-21 16:38:10+0000
OMS,ORD500110,2,1002,SKU00052,3,175.52,526.56,26.33,500.23,UAE,AED,Accessories,2025-09-21 20:38:10+0400,2025-09-21 16:38:10+0000
OMS,ORD500111,1,1002,SKU00058,1,686.43,686.43,34.32,652.11,UAE,AED,Accessories,2025-10-10 18:59:18+0400,2025-10-10 14:59:18+0000
OMS,ORD500112,1,1002,SKU00058,3,515.13,1545.39,77.27,1468.12,UAE,AED,Accessories,2025-08-24 18:27:02+0400,2025-08-24 14:27:02+0000
OMS,ORD500112,2,1002,SKU00085,2,537.09,1074.18,0.0,1074.18,UAE,AED,Electronics,2025-08-24 18:27:02+0400,2025-08-24 14:27:02+0000
OMS,ORD500113,1,1006,SKU00018,1,111.02,111.02,0.0,111.02,UAE,AED,Fashion,2025-08-16 20:45:19+0400,2025-08-16 16:45:19+0000
OMS,ORD500114,1,1007,SKU00114,2,449.11,898.22,134.73,763.49,KSA,SAR,Electronics,2025-09-14 21:08:39+0300,2025-09-14 18:08:39+0000
OMS,ORD500115,1,1001,SKU00046,1,826.6,826.6,0.0,826.6,UAE,AED,Electronics,2025-09-06 20:11:42+0400,2025-09-06 16:11:42+0000
OMS,ORD500115,2,1001,SKU00156,2,36.1,72.2,0.0,72.2,UAE,AED,Fashion,2025-09-06 20:11:42+0400,2025-09-06 16:11:42+0000
OMS,ORD500115,3,1001,SKU00091,3,495.53,1486.59,74.33,1412.26,UAE,AED,Electronics,2025-09-06 20:11:42+0400,2025-09-06 16:11:42+0000
OMS,ORD500116,1,1004,SKU00179,3,144.47,433.41,65.01,368.4,KSA,SAR,Electronics,2025-08-27 05:01:26+0300,2025-08-27 02:01:26+0000
OMS,ORD500116,2,1004,SKU00196,1,143.39,143.39,21.51,121.88,KSA,SAR,HomeAppliance,2025-08-27 05:01:26+0300,2025-08-27 02:01:26+0000
OMS,ORD500117,1,1007,SKU00019,1,225.28,225.28,33.79,191.49,KSA,SAR,HomeAppliance,2025-10-29 20:19:03+0300,2025-10-29 17:19:03+0000
OMS,ORD500117,2,1007,SKU00074,2,257.93,515.86,77.38,438.48,KSA,SAR,Accessories,2025-10-29 20:19:03+0300,2025-10-29 17:19:03+0000
OMS,ORD500118,1,1002,SKU00081,1,629.77,629.77,31.49,598.28,UAE,AED,HomeAppliance,2025-10-02 03:18:27+0400,2025-10-01 23:18:27+0000
OMS,ORD500119,1,1001,SKU00131,2,831.16,1662.32,83.12,1579.2,UAE,AED,HomeAppliance,2025-10-06 19:32:00+0400,2025-10-06 15:32:00+0000
OMS,ORD500120,1,1004,SKU00022,3,70.41,211.23,31.68,179.55,KSA,SAR,Electronics,2025-09-24 01:47:13+0300,2025-09-23 22:47:13+0000
OMS,ORD500120,2,1004,SKU00155,3,906.82,2720.46,408.07,2312.39,KSA,SAR,HomeAppliance,2025-09-24 01:47:13+0300,2025-09-23 22:47:13+0000
OMS,ORD500120,3,1004,SKU00136,1,323.3,323.3,48.49,274.81,KSA,SAR,Electronics,2025-09-24 01:47:13+0300,2025-09-23 22:47:13+0000
OMS,ORD500120,4,1004,SKU00110,1,35.53,35.53,5.33,30.2,KSA,SAR,Accessories,2025-09-24 01:47:13+0300,2025-09-23 22:47:13+0000
OMS,ORD500121,1,1002,SKU00135,2,31.04,62.08,3.1,58.98,UAE,AED,HomeAppliance,2025-08-22 07:44:25+0400,2025-08-22 03:44:25+0000
OMS,ORD500122,1,1004,SKU00128,3,213.22,639.66,95.95,543.71,KSA,SAR,Accessories,2025-10-06 11:16:00+0300,2025-10-06 08:16:00+0000
OMS,ORD500123,1,1001,SKU00021,3,423.53,1270.59,63.53,1207.06,UAE,AED,Fashion,2025-09-01 11:38:00+0400,2025-09-01 07:38:00+0000
OMS,ORD500124,1,1006,SKU00145,2,595.53,1191.06,59.55,1131.51,UAE,AED,Electronics,2025-10-21 19:59:14+0400,2025-10-21 15:59:14+0000
OMS,ORD500125,1,1002,SKU00049,1,268.03,268.03,13.4,254.63,UAE,AED,Fashion,2025-10-14 14:18:01+0400,2025-10-14 10:18:01+0000
OMS,ORD500126,1,1003,SKU00046,1,699.46,699.46,0.0,699.46,KSA,SAR,Electronics,2025-10-15 08:12:39+0300,2025-10-15 05:12:39+0000
OMS,ORD500127,1,1000,SKU00130,2,328.59,657.18,32.86,624.32,UAE,AED,Electronics,2025-08-06 10:20:41+0400,2025-08-06 06:20:41+0000
OMS,ORD500128,1,1004,SKU00024,2,454.79,909.58,136.44,773.14,KSA,SAR,Accessories,2025-08-23 05:43:14+0300,2025-08-23 02:43:14+0000
OMS,ORD500129,1,1006,SKU00075,3,233.05,699.15,0.0,699.15,UAE,AED,Fashion,2025-10-19 18:56:19+0400,2025-10-19 14:56:19+0000
OMS,ORD500130,1,1002,SKU00041,3,360.37,1081.11,54.06,1027.05,UAE,AED,Electronics,2025-08-04 02:47:56+0400,2025-08-03 22:47:56+0000
OMS,ORD500131,1,1000,SKU00015,3,417.06,1251.18,62.56,1188.62,UAE,AED,Accessories,2025-10-18 03:53:33+0400,2025-10-17 23:53:33+0000
OMS,ORD500132,1,1005,SKU00121,1,339.53,339.53,0.0,339.53,KSA,SAR,HomeAppliance,2025-08-31 15:03:31+0300,2025-08-31 12:03:31+0000
OMS,ORD500132,2,1005,SKU00134,3,215.42,646.26,96.94,549.32,KSA,SAR,Fashion,2025-08-31 15:03:31+0300,2025-08-31 12:03:31+0000
OMS,ORD500133,1,1004,SKU00016,3,617.87,1853.61,278.04,1575.57,KSA,SAR,Fashion,2025-09-08 22:46:54+0300,2025-09-08 19:46:54+0000
OMS,ORD500134,1,1000,SKU00154,3,851.41,2554.23,127.71,2426.52,UAE,AED,Electronics,2025-08-26 23:52:53+0400,2025-08-26 19:52:53+0000
OMS,ORD500135,1,1006,SKU00105,3,171.03,513.09,25.65,487.44,UAE,AED,Electronics,2025-08-07 10:13:50+0400,2025-08-07 06:13:50+0000
OMS,ORD500135,2,1006,SKU00157,2,781.32,1562.64,78.13,1484.51,UAE,AED,Accessories,2025-08-07 10:13:50+0400,2025-08-07 06:13:50+0000
OMS,ORD500136,1,1005,SKU00045,2,553.51,1107.02,166.05,940.97,KSA,SAR,Fashion,2025-08-21 11:37:32+0300,2025-08-21 08:37:32+0000
OMS,ORD500137,1,1001,SKU00054,2,80.6,161.2,8.06,153.14,UAE,AED,Fashion,2025-10-28 15:45:40+0400,2025-10-28 11:45:40+0000
OMS,ORD500138,1,1002,SKU00149,3,109.4,328.2,16.41,311.79,UAE,AED,Accessories,2025-10-31 13:08:19+0400,2025-10-31 09:08:19+0000
OMS,ORD500138,2,1002,SKU00076,1,720.56,720.56,36.03,684.53,UAE,AED,Fashion,2025-10-31 13:08:19+0400,2025-10-31 09:08:19+0000
OMS,ORD500139,1,1001,SKU00194,1,300.97,300.97,15.05,285.92,UAE,AED,Electronics,2025-09-25 01:37:31+0400,2025-09-24 21:37:31+0000
OMS,ORD500140,1,1002,SKU00137,3,452.94,1358.82,0.0,1358.82,UAE,AED,Fashion,2025-10-25 02:05:04+0400,2025-10-24 22:05:04+0000
OMS,ORD500140,2,1002,SKU00017,3,606.83,1820.49,0.0,1820.49,UAE,AED,Fashion,2025-10-25 02:05:04+0400,2025-10-24 22:05:04+0000
OMS,ORD500140,3,1002,SKU00084,2,174.78,349.56,17.48,332.08,UAE,AED,HomeAppliance,2025-10-25 02:05:04+0400,2025-10-24 22:05:04+0000
OMS,ORD500140,4,1002,SKU00183,1,593.44,593.44,29.67,563.77,UAE,AED,Fashion,2025-10-25 02:05:04+0400,2025-10-24 22:05:04+0000
OMS,ORD500141,1,1003,SKU00064,2,275.5,551.0,82.65,468.35,KSA,SAR,Electronics,2025-10-09 16:51:41+0300,2025-10-09 13:51:41+0000
OMS,ORD500141,2,1003,SKU00025,3,72.13,216.39,32.46,183.93,KSA,SAR,HomeAppliance,2025-10-09 16:51:41+0300,2025-10-09 13:51:41+0000
OMS,ORD500142,1,1006,SKU00189,3,169.82,509.46,0.0,509.46,UAE,AED,HomeAppliance,2025-08-31 13:15:09+0400,2025-08-31 09:15:09+0000
OMS,ORD500143,1,1000,SKU00186,2,605.09,1210.18,60.51,1149.67,UAE,AED,HomeAppliance,2025-08-21 15:27:20+0400,2025-08-21 11:27:20+0000
OMS,ORD500143,2,1000,SKU00191,3,683.67,2051.01,102.55,1948.46,UAE,AED,HomeAppliance,2025-08-21 15:27:20+0400,2025-08-21 11:27:20+0000
OMS,ORD500144,1,1000,SKU00085,1,514.08,514.08,0.0,514.08,UAE,AED,Electronics,2025-10-03 15:16:58+0400,2025-10-03 11:16:58+0000
OMS,ORD500145,1,1006,SKU00008,1,198.98,198.98,9.95,189.03,UAE,AED,Fashion,2025-09-18 11:17:35+0400,2025-09-18 07:17:35+0000
OMS,ORD500145,2,1006,SKU00059,3,140.53,421.59,0.0,421.59,UAE,AED,Accessories,2025-09-18 11:17:35+0400,2025-09-18 07:17:35+0000
OMS,ORD500146,1,1004,SKU00073,1,532.32,532.32,79.85,452.47,KSA,SAR,HomeAppliance,2025-09-08 09:53:20+0300,2025-09-08 06:53:20+0000
OMS,ORD500147,1,1004,SKU00023,1,180.53,180.53,27.08,153.45,KSA,SAR,HomeAppliance,2025-10-25 21:27:40+0300,2025-10-25 18:27:40+0000
OMS,ORD500148,1,1005,SKU00008,2,197.58,395.16,59.27,335.89,KSA,SAR,Fashion,2025-10-28 19:03:01+0300,2025-10-28 16:03:01+0000
OMS,ORD500148,2,1005,SKU00165,3,104.28,312.84,46.93,265.91,KSA,SAR,Fashion,2025-10-28 19:03:01+0300,2025-10-28 16:03:01+0000
OMS,ORD500149,1,1005,SKU00035,3,523.48,1570.44,235.57,1334.87,KSA,SAR,HomeAppliance,2025-10-02 09:57:12+0300,2025-10-02 06:57:12+0000
OMS,ORD500149,2,1005,SKU00171,1,34.8,34.8,5.22,29.58,KSA,SAR,Fashion,2025-10-02 09:57:12+0300,2025-10-02 06:57:12+0000
OMS,ORD500150,1,1004,SKU00009,3,32.79,98.37,14.76,83.61,KSA,SAR,HomeAppliance,2025-09-14 13:12:08+0300,2025-09-14 10:12:08+0000
OMS,ORD500150,2,1004,SKU00017,1,783.34,783.34,0.0,783.34,KSA,SAR,Fashion,2025-09-14 13:12:08+0300,2025-09-14 10:12:08+0000
OMS,ORD500150,3,1004,SKU00112,2,315.72,631.44,94.72,536.72,KSA,SAR,Fashion,2025-09-14 13:12:08+0300,2025-09-14 10:12:08+0000
OMS,ORD500151,1,1004,SKU00096,2,40.94,81.88,12.28,69.6,KSA,SAR,Electronics,2025-08-14 20:54:53+0300,2025-08-14 17:54:53+0000
OMS,ORD500152,1,1004,SKU00162,2,752.1,1504.2,225.63,1278.57,KSA,SAR,Electronics,2025-08-26 17:12:55+0300,2025-08-26 14:12:55+0000
OMS,ORD500153,1,1001,SKU00091,3,518.67,1556.01,77.8,1478.21,UAE,AED,Electronics,2025-08-14 13:21:44+0400,2025-08-14 09:21:44+0000
OMS,ORD500154,1,1004,SKU00010,3,74.06,222.18,33.33,188.85,KSA,SAR,HomeAppliance,2025-08-24 22:41:01+0300,2025-08-24 19:41:01+0000
OMS,ORD500154,2,1004,SKU00162,3,881.04,2643.12,396.47,2246.65,KSA,SAR,Electronics,2025-08-24 22:41:01+0300,2025-08-24 19:41:01+0000
OMS,ORD500154,3,1004,SKU00023,2,183.04,366.08,54.91,311.17,KSA,SAR,HomeAppliance,2025-08-24 22:41:01+0300,2025-08-24 19:41:01+0000
OMS,ORD500155,1,1001,SKU00141,3,424.26,1272.78,63.64,1209.14,UAE,AED,Fashion,2025-10-12 07:57:00+0400,2025-10-12 03:57:00+0000
OMS,ORD500156,1,1005,SKU00178,3,656.31,1968.93,0.0,1968.93,KSA,SAR,Electronics,2025-09-24 12:04:57+0300,2025-09-24 09:04:57+0000
OMS,ORD500157,1,1001,SKU00000,3,672.17,2016.51,0.0,2016.51,UAE,AED,HomeAppliance,2025-09-22 07:54:29+0400,2025-09-22 03:54:29+0000
OMS,ORD500157,2,1001,SKU00120,3,408.32,1224.96,61.25,1163.71,UAE,AED,Fashion,2025-09-22 07:54:29+0400,2025-09-22 03:54:29+0000
OMS,ORD500158,1,1004,SKU00055,1,162.26,162.26,24.34,137.92,KSA,SAR,Electronics,2025-08-26 12:13:56+0300,2025-08-26 09:13:56+0000
OMS,ORD500158,2,1004,SKU00139,2,617.07,1234.14,185.12,1049.02,KSA,SAR,Electronics,2025-08-26 12:13:56+0300,2025-08-26 09:13:56+0000
OMS,ORD500159,1,1001,SKU00101,2,798.42,1596.84,79.84,1517.0,UAE,AED,HomeAppliance,2025-10-12 12:40:06+0400,2025-10-12 08:40:06+0000
OMS,ORD500160,1,1004,SKU00095,3,475.3,1425.9,213.89,1212.01,KSA,SAR,Fashion,2025-09-26 18:11:02+0300,2025-09-26 15:11:02+0000
OMS,ORD500160,2,1004,SKU00099,3,101.3,303.9,45.58,258.32,KSA,SAR,Accessories,2025-09-26 18:11:02+0300,2025-09-26 15:11:02+0000
OMS,ORD500161,1,1006,SKU00113,1,285.83,285.83,14.29,271.54,UAE,AED,Fashion,2025-09-11 14:19:23+0400,2025-09-11 10:19:23+0000
OMS,ORD500161,2,1006,SKU00011,2,773.46,1546.92,0.0,1546.92,UAE,AED,Accessories,2025-09-11 14:19:23+0400,2025-09-11 10:19:23+0000
OMS,ORD500162,1,1002,SKU00102,2,621.47,1242.94,62.15,1180.79,UAE,AED,Accessories,2025-10-27 04:04:44+0400,2025-10-27 00:04:44+0000
OMS,ORD500163,1,1002,SKU00127,1,650.93,650.93,32.55,618.38,UAE,AED,Electronics,2025-09-26 15:43:48+0400,2025-09-26 11:43:48+0000
OMS,ORD500163,2,1002,SKU00084,2,183.8,367.6,18.38,349.22,UAE,AED,HomeAppliance,2025-09-26 15:43:48+0400,2025-09-26 11:43:48+0000
OMS,ORD500163,3,1002,SKU00191,1,675.51,675.51,33.78,641.73,UAE,AED,HomeAppliance,2025-09-26 15:43:48+0400,2025-09-26 11:43:48+0000
OMS,ORD500163,4,1002,SKU00013,2,478.16,956.32,47.82,908.5,UAE,AED,HomeAppliance,2025-09-26 15:43:48+0400,2025-09-26 11:43:48+0000
OMS,ORD500164,1,1005,SKU00032,1,32.53,32.53,4.88,27.65,KSA,SAR,Electronics,2025-09-08 18:40:14+0300,2025-09-08 15:40:14+0000
OMS,ORD500164,2,1005,SKU00019,1,259.76,259.76,38.96,220.8,KSA,SAR,HomeAppliance,2025-09-08 18:40:14+0300,2025-09-08 15:40:14+0000
OMS,ORD500164,3,1005,SKU00040,2,273.96,547.92,82.19,465.73,KSA,SAR,Fashion,2025-09-08 18:40:14+0300,2025-09-08 15:40:14+0000
OMS,ORD500164,4,1005,SKU00173,1,324.0,324.0,48.6,275.4,KSA,SAR,Electronics,2025-09-08 18:40:14+0300,2025-09-08 15:40:14+0000
OMS,ORD500165,1,1000,SKU00046,3,814.55,2443.65,0.0,2443.65,UAE,AED,Electronics,2025-09-05 03:30:46+0400,2025-09-04 23:30:46+0000
OMS,ORD500166,1,1006,SKU00082,3,993.12,2979.36,0.0,2979.36,UAE,AED,Electronics,2025-08-22 07:03:15+0400,2025-08-22 03:03:15+0000
OMS,ORD500166,2,1006,SKU00104,3,807.38,2422.14,0.0,2422.14,UAE,AED,Electronics,2025-08-22 07:03:15+0400,2025-08-22 03:03:15+0000
OMS,ORD500167,1,1003,SKU00143,1,556.92,556.92,83.54,473.38,KSA,SAR,Fashion,2025-08-14 10:20:10+0300,2025-08-14 07:20:10+0000
OMS,ORD500168,1,1004,SKU00118,2,30.65,61.3,9.19,52.11,KSA,SAR,Accessories,2025-09-19 11:16:56+0300,2025-09-19 08:16:56+0000
OMS,ORD500168,2,1004,SKU00063,1,809.66,809.66,121.45,688.21,KSA,SAR,Fashion,2025-09-19 11:16:56+0300,2025-09-19 08:16:56+0000
OMS,ORD500168,3,1004,SKU00097,3,388.02,1164.06,174.61,989.45,KSA,SAR,Accessories,2025-09-19 11:16:56+0300,2025-09-19 08:16:56+0000
OMS,ORD500168,4,1004,SKU00131,3,718.29,2154.87,323.23,1831.64,KSA,SAR,HomeAppliance,2025-09-19 11:16:56+0300,2025-09-19 08:16:56+0000
OMS,ORD500169,1,1002,SKU00193,1,923.7,923.7,46.19,877.51,UAE,AED,Accessories,2025-09-17 21:58:30+0400,2025-09-17 17:58:30+0000
OMS,ORD500169,2,1002,SKU00039,2,440.55,881.1,44.06,837.04,UAE,AED,Accessories,2025-09-17 21:58:30+0400,2025-09-17 17:58:30+0000
OMS,ORD500169,3,1002,SKU00004,1,222.98,222.98,11.15,211.83,UAE,AED,Accessories,2025-09-17 21:58:30+0400,2025-09-17 17:58:30+0000
OMS,ORD500170,1,1001,SKU00162,3,752.11,2256.33,112.82,2143.51,UAE,AED,Electronics,2025-08-09 19:50:03+0400,2025-08-09 15:50:03+0000
OMS,ORD500171,1,1000,SKU00100,3,493.92,1481.76,74.09,1407.67,UAE,AED,Electronics,2025-10-13 09:06:00+0400,2025-10-13 05:06:00+0000
OMS,ORD500171,2,1000,SKU00136,3,277.47,832.41,41.62,790.79,UAE,AED,Electronics,2025-10-13 09:06:00+0400,2025-10-13 05:06:00+0000
OMS,ORD500172,1,1003,SKU00195,2,111.25,222.5,33.38,189.12,KSA,SAR,Accessories,2025-08-05 13:47:20+0300,2025-08-05 10:47:20+0000
OMS,ORD500173,1,1005,SKU00044,3,679.88,2039.64,305.95,1733.69,KSA,SAR,HomeAppliance,2025-10-23 14:30:54+0300,2025-10-23 11:30:54+0000
OMS,ORD500173,2,1005,SKU00025,3,84.94,254.82,38.22,216.6,KSA,SAR,HomeAppliance,2025-10-23 14:30:54+0300,2025-10-23 11:30:54+0000
OMS,ORD500173,3,1005,SKU00039,3,555.91,1667.73,250.16,1417.57,KSA,SAR,Accessories,2025-10-23 14:30:54+0300,2025-10-23 11:30:54+0000
OMS,ORD500174,1,1000,SKU00079,1,192.22,192.22,9.61,182.61,UAE,AED,HomeAppliance,2025-08-11 15:30:03+0400,2025-08-11 11:30:03+0000
OMS,ORD500175,1,1001,SKU00054,3,90.79,272.37,13.62,258.75,UAE,AED,Fashion,2025-08-15 20:08:45+0400,2025-08-15 16:08:45+0000
OMS,ORD500175,2,1001,SKU00122,3,134.59,403.77,0.0,403.77,UAE,AED,Electronics,2025-08-15 20:08:45+0400,2025-08-15 16:08:45+0000
OMS,ORD500175,3,1001,SKU00052,3,255.91,767.73,38.39,729.34,UAE,AED,Accessories,2025-08-15 20:08:45+0400,2025-08-15 16:08:45+0000
OMS,ORD500176,1,1006,SKU00085,2,547.29,1094.58,0.0,1094.58,UAE,AED,Electronics,2025-09-30 22:03:18+0400,2025-09-30 18:03:18+0000
OMS,ORD500176,2,1006,SKU00197,3,246.42,739.26,36.96,702.3,UAE,AED,Accessories,2025-09-30 22:03:18+0400,2025-09-30 18:03:18+0000
OMS,ORD500177,1,1002,SKU00019,2,228.76,457.52,22.88,434.64,UAE,AED,HomeAppliance,2025-08-16 12:47:06+0400,2025-08-16 08:47:06+0000
OMS,ORD500178,1,1006,SKU00103,1,78.43,78.43,3.92,74.51,UAE,AED,HomeAppliance,2025-10-16 21:40:43+0400,2025-10-16 17:40:43+0000
OMS,ORD500179,1,1004,SKU00055,2,135.55,271.1,40.66,230.44,KSA,SAR,Electronics,2025-10-06 01:38:10+0300,2025-10-05 22:38:10+0000
OMS,ORD500180,1,1003,SKU00151,2,452.32,904.64,135.7,768.94,KSA,SAR,Fashion,2025-09-10 23:42:14+0300,2025-09-10 20:42:14+0000
OMS,ORD500180,2,1003,SKU00176,3,640.68,1922.04,288.31,1633.73,KSA,SAR,Accessories,2025-09-10 23:42:14+0300,2025-09-10 20:42:14+0000
OMS,ORD500180,3,1003,SKU00094,2,365.09,730.18,109.53,620.65,KSA,SAR,Accessories,2025-09-10 23:42:14+0300,2025-09-10 20:42:14+0000
OMS,ORD500181,1,1006,SKU00086,2,431.09,862.18,43.11,819.07,UAE,AED,Accessories,2025-09-27 21:44:01+0400,2025-09-27 17:44:01+0000
OMS,ORD500182,1,1007,SKU00130,1,332.75,332.75,49.91,282.84,KSA,SAR,Electronics,2025-08-07 04:01:49+0300,2025-08-07 01:01:49+0000
OMS,ORD500182,2,1007,SKU00196,1,122.21,122.21,18.33,103.88,KSA,SAR,HomeAppliance,2025-08-07 04:01:49+0300,2025-08-07 01:01:49+0000
OMS,ORD500183,1,1003,SKU00118,3,40.41,121.23,18.18,103.05,KSA,SAR,Accessories,2025-09-07 08:34:22+0300,2025-09-07 05:34:22+0000
OMS,ORD500184,1,1000,SKU00178,3,497.65,1492.95,0.0,1492.95,UAE,AED,Electronics,2025-09-07 01:14:14+0400,2025-09-06 21:14:14+0000
OMS,ORD500185,1,1006,SKU00045,3,563.08,1689.24,84.46,1604.78,UAE,AED,Fashion,2025-09-27 20:31:14+0400,2025-09-27 16:31:14+0000
OMS,ORD500185,2,1006,SKU00023,3,205.03,615.09,30.75,584.34,UAE,AED,HomeAppliance,2025-09-27 20:31:14+0400,2025-09-27 16:31:14+0000
OMS,ORD500185,3,1006,SKU00093,3,272.35,817.05,40.85,776.2,UAE,AED,Accessories,2025-09-27 20:31:14+0400,2025-09-27 16:31:14+0000
OMS,ORD500186,1,1007,SKU00149,1,97.53,97.53,14.63,82.9,KSA,SAR,Accessories,2025-09-15 10:38:07+0300,2025-09-15 07:38:07+0000
OMS,ORD500186,2,1007,SKU00178,2,669.79,1339.58,0.0,1339.58,KSA,SAR,Electronics,2025-09-15 10:38:07+0300,2025-09-15 07:38:07+0000
OMS,ORD500187,1,1007,SKU00024,3,657.16,1971.48,295.72,1675.76,KSA,SAR,Accessories,2025-09-21 08:55:32+0300,2025-09-21 05:55:32+0000
